company_name,uen_no,workhead,grade,additional_info,expiry_date,building_no,street_name,unit_no,building_name,postal_code,tel_no
KEPPEL SEGHERS ENGINEERING SINGAPORE PTE. LTD.,197402060R,ME05,L2,na,1/7/2017,1,HARBOURFRONT AVENUE,#05-05,KEPPEL BAY TOWER,98632,62781800
KEPPEL SEGHERS ENGINEERING SINGAPORE PTE. LTD.,197402060R,ME11,L2,na,1/7/2017,1,HARBOURFRONT AVENUE,#05-05,KEPPEL BAY TOWER,98632,62781800
KER & KER CO PTE LTD,198002175H,MW03,L1,na,1/4/2017,36,SUNGEI KADUT STREET 1,na,SUNGEI KADUT INDUSTRIAL ESTATE ,729341,63685511
KER HUAT METAL PTE LTD,200002289Z,RW01,Single Grade,na,1/4/2018,10,SENOKO CRESCENT,na,na,758266,67582828
KER HUAT METAL PTE LTD,200002289Z,CR17,Single Grade,na,1/4/2018,10,SENOKO CRESCENT,na,na,758266,67582828
KERRY SECURITY PTE LTD,201226564W,ME04,L1,na,1/1/2017,18,MANDAI ESTATE,#06-02,MULTI-WIDE INDUSTRIAL BUILDING,729910,64625401
KESH CONSTRUCTIONS PTE.LTD.,201511375D,ME01,L1,na,1/1/2018,160,POTONG PASIR AVENUE 2,#13-66,na,350145,92217970
KETSUDAN CONSTRUCTION & ENTERPRISE PTE.LTD,201427181R,ME04,L1,na,1/7/2019,1,SOON LEE STREET ,#02-69,PIONEER CENTRE,627605,83886776
KEVIN CONSTRUCTION PTE LTD,197902370K,CW01,C3,na,1/7/2018,2,JOO CHIAT ROAD,#05-1135,JOO CHIAT COMPLEX,420002,68417196
KEVIN CONSTRUCTION PTE LTD,197902370K,CW02,C3,na,1/7/2018,2,JOO CHIAT ROAD,#05-1135,JOO CHIAT COMPLEX,420002,68417196
KEW STRUCTURES PTE LTD,200000626R,CW01,C3,na,1/4/2019,462,TAGORE INDUSTRIAL AVENUE,na,SINDO INDUSTRIAL ESTATE,787831,64573891
KEW STRUCTURES PTE LTD,200000626R,CR16,L1,na,1/4/2019,462,TAGORE INDUSTRIAL AVENUE,na,SINDO INDUSTRIAL ESTATE,787831,64573891
KEY MARINE AND ENGINEERING SERVICES PTE LTD,198200167M,CW01,C3,na,1/10/2019,5041,ANG MO KIO INDUSTRIAL PARK 2,#01-501,na,569544,64818187
KEY MARINE AND ENGINEERING SERVICES PTE LTD,198200167M,ME01,L4,na,1/10/2019,5041,ANG MO KIO INDUSTRIAL PARK 2,#01-501,na,569544,64818187
KEYAS CONSTRUCTION SERVICES PTE. LTD.,201309876M,CR09,L1,na,1/12/2017,313B,SUMANG LINK,#09-129,PUNGGOL PARKVISTA,822313,66692928
KEYON CONSTRUCTION PTE. LTD.,200209463Z,CR16,L5,na,1/10/2018,61,WOODLANDS INDUSTRIAL PARK E9,#02-03,E9 PREMIUM,757047,63626618
KEYON CONSTRUCTION PTE. LTD.,200209463Z,RW01,Single Grade,na,1/10/2018,61,WOODLANDS INDUSTRIAL PARK E9,#02-03,E9 PREMIUM,757047,63626618
KEYON CONSTRUCTION PTE. LTD.,200209463Z,CR17,Single Grade,na,1/10/2018,61,WOODLANDS INDUSTRIAL PARK E9,#02-03,E9 PREMIUM,757047,63626618
KEYON CONSTRUCTION PTE. LTD.,200209463Z,CR18,Single Grade,na,1/10/2018,61,WOODLANDS INDUSTRIAL PARK E9,#02-03,E9 PREMIUM,757047,63626618
KEYSTONE CABLE (S) PTE LTD,198104507R,SY05,L6,na,1/1/2017,27,SENOKO WAY,na,na,758060,63670107
KF CONTRACT SERVICES,53162098X,CR01,Single Grade,na,1/2/2019,8,SUNGEI KADUT STREET 4,na,na,729038,63651028
KF ONG CO PTE LTD,199200119R,CW01,C3,na,1/4/2017,156,ENG KONG GARDEN,na,na,599254,96719261
KF ONG CO PTE LTD,199200119R,CW02,C3,na,1/4/2017,156,ENG KONG GARDEN,na,na,599254,96719261
KFT FACADE (SINGAPORE) PTE. LTD.,200719537R,CR16,L1,na,1/7/2018,190,MIDDLE ROAD,#10-08,FORTUNE CENTRE,188979,62612817
KG PLASTERCEIL PTE. LTD.,200916977D,CR06,L1,na,1/10/2018,7,MANDAI LINK,#07-01,MANDAI CONNECTION,728653,68446001
KGA (S) PTE LTD,199908250Z,CR01,Single Grade,na,1/9/2018,23,KRANJI LINK,na,na,728670,67590012
KGK CONTRACTOR PTE. LTD.,200917518R,MW03,L1,na,1/12/2018,2,KALLANG AVENUE,#07-28,CT HUB,339407,65659877
KGK ENGINEERING & CONSTRUCTION PTE LTD,201611703N,ME04,L1,na,1/10/2019,120,CANTONMENT ROAD,#03-02B,MARITIME HOUSE,89760,93377865
KH & HONG PTE LTD,199606896Z,CW01,C1,na,1/8/2018,2,BUKIT BATOK STREET 24,#06-02,SKYTECH BUILDING,659480,67763131
KH & HONG PTE LTD,199606896Z,CR06,L1,na,1/8/2018,2,BUKIT BATOK STREET 24,#06-02,SKYTECH BUILDING,659480,67763131
KH BUILDERS PTE. LTD.,200506820R,CW01,B2,na,1/7/2018,10,JALAN KUKOH,#01-55,na,162010,67323271
KH BUILDERS PTE. LTD.,200506820R,CW02,C3,na,1/7/2018,10,JALAN KUKOH,#01-55,na,162010,67323271
KH BUILDERS PTE. LTD.,200506820R,CR03,Single Grade,na,1/7/2018,10,JALAN KUKOH,#01-55,na,162010,67323271
KH BUILDERS PTE. LTD.,200506820R,CR06,L1,na,1/7/2018,10,JALAN KUKOH,#01-55,na,162010,67323271
KH ENGINEERING & CONSTRUCTOR PTE. LTD.,201403668W,CW02,C3,na,1/3/2017,33,Pandan Loop,na,na,128249,91071107
KH ENGINEERING & CONSTRUCTOR PTE. LTD.,201403668W,CR03,Single Grade,na,1/3/2017,33,Pandan Loop,na,na,128249,91071107
KH ENGINEERING & CONSTRUCTOR PTE. LTD.,201403668W,CR07,L2,na,1/3/2017,33,Pandan Loop,na,na,128249,91071107
KH FOGES PTE. LTD.,200400237R,CW02,B2,na,1/10/2019,58,SUNGEI KADUT DRIVE,na,SUNGEI KADUT INDUSTRIAL ESTATE,729572,67605850
KH FOGES PTE. LTD.,200400237R,CR08,L6,na,1/10/2019,58,SUNGEI KADUT DRIVE,na,SUNGEI KADUT INDUSTRIAL ESTATE,729572,67605850
KH FOGES PTE. LTD.,200400237R,CR01,Single Grade,na,1/10/2019,58,SUNGEI KADUT DRIVE,na,SUNGEI KADUT INDUSTRIAL ESTATE,729572,67605850
KH INSTRUMENTATION PTE. LTD.,201008675E,CR15,Single Grade,na,1/6/2019,50,BUKIT BATOK STREET 23,#05-26,MIDVIEW BUILDING,659578,63584333
KH LEE ENGINEERING PTE LTD,201509606C,ME12,L1,na,1/5/2018,60D,KALLANG PUDDING ROAD,#04-05,INGOLSTADT CENTRE,349321,65474590
KH LIFT & ELEVATOR PTE. LTD.,200517125D,ME09,L2,na,1/6/2018,71,LORONG 23 GEYLANG,#01-02,na,388386,67482366
KH LIFT & ELEVATOR PTE. LTD.,200517125D,RW02,Single Grade,na,1/6/2018,71,LORONG 23 GEYLANG,#01-02,na,388386,67482366
KH SCAFFOLDING & ENGINEERING PTE. LTD.,201407237R,CR01,Single Grade,na,1/4/2017,1,SOPHIA ROAD,#04-26,PEACE CENTRE,228149,68969159
KH TIMBER FLOORING CONTRACTOR,53288542B,TR08,Single Grade,na,1/3/2019,764,WOODLANDS CIRCLE,#06-322,na,730764,98001435
KHALLESH CONSTRUCTION PTE. LTD.,201216465R,CR06,L1,na,1/7/2019,521,JELAPANG ROAD,#06-157,na,670521,82310254
KHAN ENGINEERING & MAINTENANCE PTE. LTD.,201132343C,CR01,Single Grade,na,1/1/2017,30,ROBERTS LANE,#02-01,na,218309,91053404
KHC CONTRACTORS PTE. LTD.,201100302M,CR01,Single Grade,na,1/2/2017,7030,ANG MO KIO AVENUE 5,#03-53,NORTHSTAR @ AMK,569880,81238850
KHENG HUAT GENERAL CONSTRUCTION,26319200L,RW01,Single Grade,na,1/8/2018,101,YISHUN AVENUE 5,#01-49,na,760101,67583845
KHENG LEE REPAIR RADIATOR CO,20201500M,SY09,L1,na,1/7/2017,1003,Eunos Avenue 8,#01-41,na,409498,67491712
KHI ENGINEERING PTE LTD,201116302H,SY08,L1,na,1/11/2017,5,SOON LEE STREET,#04-18,PIONEER POINT,627607,65696966
KHIAN HENG CONSTRUCTION (PRIVATE) LIMITED,197501623M,CW01,A2,na,1/7/2017,294,LAVENDER STREET,na,na,338807,62557355
KHIAN HENG CONSTRUCTION (PRIVATE) LIMITED,197501623M,CW02,C2,na,1/7/2017,294,LAVENDER STREET,na,na,338807,62557355
KHIAN HENG CONSTRUCTION (PRIVATE) LIMITED,197501623M,CR03,Single Grade,na,1/7/2017,294,LAVENDER STREET,na,na,338807,62557355
KHIAN HENG CONSTRUCTION (PRIVATE) LIMITED,197501623M,CR05,L1,na,1/7/2017,294,LAVENDER STREET,na,na,338807,62557355
KHIAN HENG CONSTRUCTION (PRIVATE) LIMITED,197501623M,CR13,L1,na,1/7/2017,294,LAVENDER STREET,na,na,338807,62557355
KHIM CHIN BUILDERS 88 PTE. LTD.,200404863D,CR06,L1,na,1/5/2017,1,ROCHOR ROAD,#03-530,ROCHOR CENTRE,180001,62993397
KHIM SOON ENGINEERING PTE. LTD.,200913617N,CR01,Single Grade,na,1/6/2018,25,Lorong 27A Geylang,#03-06A,na,388114,68461309
KHIND SYSTEMS (SINGAPORE) PTE. LTD.,196400399W,SY05,L3,na,1/12/2017,5,PENJURU CLOSE,#03-00,na,608600,68623777
KHL INTERIOR & CONSTRUCTION PTE LTD,199006193D,CR06,L1,na,1/9/2017,11,SUNGEI KADUT STREET 5,na,na,728957,63691133
KHOH & KHOH BROTHERS ELECTRICAL ENGINEERING,35839100L,ME05,L1,na,1/4/2019,10,ADMIRALTY STREET,#06-54,NORTHLINK BUILDING,757695,67527009
KHOO ALUMINIUM WORKS,53182655D,RW01,Single Grade,na,1/2/2018,8B,ADMIRALTY STREET,#06-13,8B @ ADMIRALTY ,757440,65562215
KHOO GLASS,53231289M,RW01,Single Grade,na,1/6/2017,8B,ADMIRALTY STREET,#06-13,8B @ ADMIRALTY,757440,65562215
KHOON ENGINEERING CONTRACTOR PTE LTD,198801722M,CW01,C3,na,1/7/2019,7030,ANG MO KIO AVENUE 5,#04-54,NORTHSTAR @ AMK,569880,65708770
KHOON ENGINEERING CONTRACTOR PTE LTD,198801722M,ME05,L5,na,1/7/2019,7030,ANG MO KIO AVENUE 5,#04-54,NORTHSTAR @ AMK,569880,65708770
KHOON YAN PTE. LTD,201404387E,CW01,C3,na,1/9/2017,80,PLAYFAIR ROAD,#02-13,KAPO FACTORY BUILDING,367998,62810086
KIA ENGINEERING & CONSTRUCTION PTE LTD,199904023Z,CR01,Single Grade,na,1/12/2019,7,MANDAI LINK,#05-08,MANDAI CONNECTION,728653,64932686
KIAN CHEONG ENGINEERING PTE LTD,201500219C,ME11,L1,na,1/5/2018,101,WOODLAND STREET 13,#08-22,na,730101,62692352
KIAN FONG ALUMINIUM PTE LTD,197900061M,RW01,Single Grade,na,1/9/2018,4001,ANG MO KIO INDUSTRIAL PARK 1,#01-33,na,569622,64521390
KIAN HENG ENGINEERING WORKS PTE LTD,199500359G,ME09,L3,na,1/5/2018,3018,BEDOK NORTH STREET 5,#01-37,na,486132,64432739
KIAN HENG ENGINEERING WORKS PTE LTD,199500359G,RW02,Single Grade,na,1/5/2018,3018,BEDOK NORTH STREET 5,#01-37,na,486132,64432739
KIAN HIAP CONSTRUCTION PTE LTD,198901665E,CW01,A2,na,1/1/2017,14,DEFU LANE 1,na,na,539488,62853955
KIAN HIAP CONSTRUCTION PTE LTD,198901665E,CW02,C2,na,1/1/2017,14,DEFU LANE 1,na,na,539488,62853955
KIAN HOCK CONTRACTOR,22406400B,CW01,C3,na,1/8/2018,50,TUAS AVENUE 11,#02-03,TUAS LOT,639107,64527109
KIAN HOCK ENGINEERING PTE. LTD.,200710981E,CW02,C3,na,1/3/2019,50,BUKIT BATOK STREET 23,#05-26,MIDVIEW BUILDING,659578,63584333
KIAN HOCK PILING PTE. LTD.,201014006M,CW02,C3,na,1/5/2019,50,BUKIT BATOK STREET 23,#05-26,MIDVIEW BUILDING,659578,63584333
KIAN HONG ALUMINIUM WORKS PTE. LTD.,200808814K,RW01,Single Grade,na,1/12/2019,7030,ANG MO KIO AVENUE 5,#07-16/18,NORTHSTAR @ AMK,569880,63694812
KIAN HONG HUAT TRADING & CONSTRUCTION,53066861X,CR01,Single Grade,na,1/11/2018,470,LORONG 3 GEYLANG,na,na,388936,81120461
KIAN HUAT DECORATION CONSTRUCTION PTE LTD,199907869C,CW01,C1,na,1/7/2019,33,UBI AVENUE 3,#06-52,VERTEX,408868,62815311
KIAN HUAT DECORATION CONSTRUCTION PTE LTD,199907869C,CR03,Single Grade,na,1/7/2019,33,UBI AVENUE 3,#06-52,VERTEX,408868,62815311
KIAN HUAT DECORATION CONSTRUCTION PTE LTD,199907869C,RW01,Single Grade,na,1/7/2019,33,UBI AVENUE 3,#06-52,VERTEX,408868,62815311
KIAN HUP ENGINEERING PTE. LTD.,201325392M,CW01,C3,na,1/10/2019,81,UBI AVENUE 4,#11-16,UB. ONE,408830,65381943
KIAN HUP ENGINEERING PTE. LTD.,201325392M,CW02,C3,na,1/10/2019,81,UBI AVENUE 4,#11-16,UB. ONE,408830,65381943
KIAN KA CONSTRUCTION PTE LTD,199507615K,CW01,C2,na,1/6/2018,140,UPPER BUKIT TIMAH ROAD,#03-15,BEAUTY WORLD PLAZA,588176,67695961
KIAN KA CONSTRUCTION PTE LTD,199507615K,CW02,C1,na,1/6/2018,140,UPPER BUKIT TIMAH ROAD,#03-15,BEAUTY WORLD PLAZA,588176,67695961
KIAN SENG HENG ENGINEERING PTE LTD,199700756Z,CW01,C3,na,1/8/2017,65,UBI ROAD 1,#05-06,OXLEY BIZHUB 2,408734,62861229
KIAN SUN METAL CONTRACTOR PTE LTD,199409117H,RW01,Single Grade,na,1/12/2019,3013,BEDOK INDUSTRIAL PARK E,#01-2114,BEDOK INDUSTRIAL PARK E,489979,64429058
KIAN SUN METAL CONTRACTOR PTE LTD,199409117H,CR01,Single Grade,na,1/12/2019,3013,BEDOK INDUSTRIAL PARK E,#01-2114,BEDOK INDUSTRIAL PARK E,489979,64429058
KIAN TER CONSTRUCTION PTE. LTD.,201114098M,CW01,C3,na,1/11/2018,7,YISHUN INDUSTRIAL STREET,#02-38,NORTH SPRING BIZHUB,768162,63699698
KIAN WAH CONTRACT PTE LTD,197400107W,CR06,L1,na,1/5/2018,22,Defu Lane 12,na,na,539129,62805838
KIAN WAI TECHNOLOGIES PTE. LTD.,200413402Z,ME04,L4,na,1/10/2018,1,YISHUN STREET 23,#05-08,YS-ONE,768441,67543371
KIAN WAI TECHNOLOGIES PTE. LTD.,200413402Z,ME05,L4,na,1/10/2018,1,YISHUN STREET 23,#05-08,YS-ONE,768441,67543371
KIANPLUS GENERAL CONTRACTOR PTE. LTD.,200723284D,CW01,C3,na,1/10/2017,474,TAMPINES STREET 43,#01-100,na,520474,63140452
KIANSON PTE. LTD.,200608412D,TR08,Single Grade,na,1/7/2018,183A,THOMSON ROAD,na,GOLDHILL SHOPPING CENTRE,307628,63535180
KIAT & KIAT CONTRACTOR,52846436A,MW02,L1,na,1/10/2018,3,PEMIMPIN DRIVE,#05-04,LIP HING INDUSTRIAL BUILDING,576147,62535422
KIAT & KIAT CONTRACTOR,52846436A,MW03,L1,na,1/10/2018,3,PEMIMPIN DRIVE,#05-04,LIP HING INDUSTRIAL BUILDING,576147,62535422
KIAT ELECTRICAL ENGINEERING PTE. LTD.,200823166H,ME05,L1,na,1/8/2019,3004,UBI AVENUE 3,#04-118,KAMPONG UBI INDUSTRIAL ESTATE,408860,96624424
KIAT LEE LANDSCAPE & BUILDING PTE LTD,199003767G,MW02,L4,na,1/8/2018,31,KRANJI CRESCENT,na,na,728655,62873390
KIAT LEE LANDSCAPE & BUILDING PTE LTD,199003767G,MW03,L5,na,1/8/2018,31,KRANJI CRESCENT,na,na,728655,62873390
KIAT LI CONSTRUCTION PTE. LTD.,200805554H,CW01,C3,na,1/9/2018,8,KAKI BUKIT AVENUE 4,#05-17,PREMIER@ KAKI BUKIT,415875,66595906
KIAW AIK & COMPANY PTE LTD,199607759D,CR16,L1,na,1/5/2017,1007,TAI SENG AVENUE,#01-2614,na,534411,63822722
KIEN LEE ENGINEERING PTE. LTD.,201020912E,ME09,L1,na,1/12/2018,714,YISHUN STREET 71,#10-248,na,760714,97816860
KIENTA ENGINEERING CONSTRUCTION PTE. LTD.,197500557D,CW01,A1,na,1/1/2017,150,CHANGI ROAD,#03-01,GUTHRIE BUILDING,419973,63423188
KIENTA ENGINEERING CONSTRUCTION PTE. LTD.,197500557D,CW02,B2,na,1/1/2017,150,CHANGI ROAD,#03-01,GUTHRIE BUILDING,419973,63423188
KIENTA ENGINEERING CONSTRUCTION PTE. LTD.,197500557D,CR13,L1,na,1/1/2017,150,CHANGI ROAD,#03-01,GUTHRIE BUILDING,419973,63423188
KIENTA ENGINEERING CONSTRUCTION PTE. LTD.,197500557D,ME01,L4,na,1/1/2017,150,CHANGI ROAD,#03-01,GUTHRIE BUILDING,419973,63423188
KIENTA ENGINEERING CONSTRUCTION PTE. LTD.,197500557D,ME06,L2,na,1/1/2017,150,CHANGI ROAD,#03-01,GUTHRIE BUILDING,419973,63423188
KIENTA ENGINEERING CONSTRUCTION PTE. LTD.,197500557D,ME11,L2,na,1/1/2017,150,CHANGI ROAD,#03-01,GUTHRIE BUILDING,419973,63423188
KIEONG ENGINEERING PTE. LTD.,201118091C,ME06,L1,na,1/10/2017,166,TYRWHITT ROAD,na,na,207570,67481308
KIEONG ENGINEERING PTE. LTD.,201118091C,CR01,Single Grade,na,1/10/2017,166,TYRWHITT ROAD,na,na,207570,67481308
KIHE ENGINEERING ENTERPRISE,52818405M,ME05,L1,na,1/4/2017,1,MAUDE ROAD,#02-34,na,200001,62960172
KILLEM PEST PTE LTD,199501016R,MW04,L5,na,1/5/2019,48,TOH GUAN ROAD EAST,#04-99,ENTERPRISE HUB,608586,68966607
KILOWATTS ENGINEERING & CONSTRUCTION PTE LTD,198303042K,CW01,C1,na,1/12/2017,35,BUROH STREET,na,JTC SPACE ONE @ BUROH STREET,627562,67422617
KILOWATTS ENGINEERING & CONSTRUCTION PTE LTD,198303042K,ME01,L6,na,1/12/2017,35,BUROH STREET,na,JTC SPACE ONE @ BUROH STREET,627562,67422617
KILOWATTS ENGINEERING & CONSTRUCTION PTE LTD,198303042K,ME02,L3,na,1/12/2017,35,BUROH STREET,na,JTC SPACE ONE @ BUROH STREET,627562,67422617
KILOWATTS ENGINEERING & CONSTRUCTION PTE LTD,198303042K,ME04,L1,na,1/12/2017,35,BUROH STREET,na,JTC SPACE ONE @ BUROH STREET,627562,67422617
KILOWATTS ENGINEERING & CONSTRUCTION PTE LTD,198303042K,ME05,L5,na,1/12/2017,35,BUROH STREET,na,JTC SPACE ONE @ BUROH STREET,627562,67422617
KILOWATTS ENGINEERING & CONSTRUCTION PTE LTD,198303042K,ME06,L1,na,1/12/2017,35,BUROH STREET,na,JTC SPACE ONE @ BUROH STREET,627562,67422617
KILOWATTS ENGINEERING & CONSTRUCTION PTE LTD,198303042K,ME11,L1,na,1/12/2017,35,BUROH STREET,na,JTC SPACE ONE @ BUROH STREET,627562,67422617
KILOWATTS ENGINEERING & CONSTRUCTION PTE LTD,198303042K,ME15,L6,na,1/12/2017,35,BUROH STREET,na,JTC SPACE ONE @ BUROH STREET,627562,67422617
KIM & CHEN CONSTRUCTION PTE LTD,201407938H,CW01,C3,na,1/9/2018,1,MACTAGGART ROAD,#03-01,INVEST HO BUILDING,368089,62894937
KIM BENG LEE CONSTRUCTION PTE. LTD.,198302344Z,CW01,C3,na,1/12/2017,3,NEW INDUSTRIAL ROAD,#05-01,KIMLY BUILDING,536197,62803755
KIM BENG LEE CONSTRUCTION PTE. LTD.,198302344Z,CW02,C3,na,1/12/2017,3,NEW INDUSTRIAL ROAD,#05-01,KIMLY BUILDING,536197,62803755
KIM BENG LEE CONSTRUCTION PTE. LTD.,198302344Z,CR09,L1,na,1/12/2017,3,NEW INDUSTRIAL ROAD,#05-01,KIMLY BUILDING,536197,62803755
KIM BOCK CONTRACTOR PRIVATE LIMITED,197800646E,CW02,C2,na,1/11/2017,3,PEMIMPIN DRIVE,#05-04,LIP HING INDUSTRIAL BUILDING,576147,62535422
KIM BOCK CONTRACTOR PRIVATE LIMITED,197800646E,MW02,L5,na,1/11/2017,3,PEMIMPIN DRIVE,#05-04,LIP HING INDUSTRIAL BUILDING,576147,62535422
KIM BOCK CONTRACTOR PRIVATE LIMITED,197800646E,MW03,L5,na,1/11/2017,3,PEMIMPIN DRIVE,#05-04,LIP HING INDUSTRIAL BUILDING,576147,62535422
KIM CHENG CONSTRUCTION PTE. LTD.,200920429H,CW01,C1,na,1/2/2019,21,BUKIT BATOK CRESCENT,#16-79,WCEGA TOWER,658065,66847020
KIM CHENG CONSTRUCTION PTE. LTD.,200920429H,CW02,C3,na,1/2/2019,21,BUKIT BATOK CRESCENT,#16-79,WCEGA TOWER,658065,66847020
KIM CHEU CONSTRUCTION PTE LTD,199401347E,MW02,L1,na,1/3/2017,112,ALJUNIED CRESCENT,#04-142,na,380112,67452911
KIM CHEU CONSTRUCTION PTE LTD,199401347E,MW03,L1,na,1/3/2017,112,ALJUNIED CRESCENT,#04-142,na,380112,67452911
KIM CHUAN GAS SANITARY & CONSTRUCTION PTE. LTD.,199600655K,ME12,L4,na,1/6/2018,9012,TAMPINES STREET 93,#02-195,na,528845,67857739
KIM CONTRACTOR WORK,53169483J,RW01,Single Grade,na,1/6/2018,19,JALAN MEMBINA,#20-26,na,163019,90693601
KIM CONTRACTS PTE LTD,201436475M,CR03,Single Grade,na,1/8/2018,97,ALJUNIED CRESCENT,#04-447,na,380097,64640436
KIM ENG CONSTRUCTION,52819417L,ME12,L1,na,1/9/2018,214,JURONG EAST  STREET 21,#01-35,na,600214,64649496
KIM HENG HEAVY EQUIPMENT PTE. LTD.,201508120M,ME11,L1,na,1/8/2018,9,PANDAN CRESCENT,na,na,128465,67779990
KIM HIAP ELECTRONIC AIR-CONDITIONING SERVICES,42618800D,ME01,L1,na,1/10/2019,3007,UBI ROAD 1,#06-400,KAMPONG UBI INDUSTRIAL ESTATE,408701,67421801
KIM HO CONSTRUCTION PTE. LTD.,200802903D,CW01,C3,na,1/6/2017,1,Bukit Batok Crescent,#05-15,WCEGA Plaza,658604,65159602
KIM HOCK CORPORATION PTE. LTD.,200304939C,CW01,C3,na,1/6/2019,11,SHIPYARD CRESCENT,na,na,627736,68623883
KIM HOCK CORPORATION PTE. LTD.,200304939C,CR03,Single Grade,na,1/6/2019,11,SHIPYARD CRESCENT,na,na,627736,68623883
KIM HONG SOON ELECTRICAL PTE LTD,199604172R,ME05,L1,na,1/9/2018,2021,BUKIT BATOK STREET 23,#02-226,na,659526,65617613
KIM HUAT REFRIGERATION AND ELECTRICAL PTE LTD,199303510H,ME01,L1,na,1/10/2017,1,MACTAGGART ROAD,#05-01,INVEST HO BUILDING,368089,63458465
KIM HUP CHOR CONSTRUCTION PTE. LTD.,200204235M,CW01,C3,na,1/11/2018,3,WOODLANDS INDUSTRIAL PARK E1,#05-01,NORTHLAND INDUSTRIAL BUILDING 2,757726,63681911
KIM LEE HUAT CONTRACTOR & TRADING PTE. LTD.,201019638C,CW01,C3,na,1/1/2017,936,TAMPINES AVENUE 5,#09-107,na,520936,63820449
KIM LEE HUNG CONTRACTOR,34169000K,CR09,L1,na,1/4/2017,107,ANG MO KIO AVE 4,#01-154,na,560107,65525066
KIM LENG OFFICE EQUIPMENT PTE LTD,198401876Z,CR06,L1,na,1/1/2019,260,JALAN BESAR,na,na,208935,67481800
KIM LI FACADE PTE. LTD.,200723025H,CR16,L1,na,1/1/2020,9008,TAMPINES STREET 93,#02-35,TAMPINES INDUSTRIAL PARK A,528843,67827267
KIM LI FACADE PTE. LTD.,200723025H,RW01,Single Grade,na,1/1/2020,9008,TAMPINES STREET 93,#02-35,TAMPINES INDUSTRIAL PARK A,528843,67827267
KIM LI FACADE PTE. LTD.,200723025H,CR17,Single Grade,na,1/1/2020,9008,TAMPINES STREET 93,#02-35,TAMPINES INDUSTRIAL PARK A,528843,67827267
KIM LIAN HUP CONSTRUCTION PTE LTD,201501442H,CW01,C3,na,1/9/2018,3015,UBI ROAD 1,#03-240,na,408704,93822603
KIM SENG CONSTRUCTION PTE. LTD.,201226390D,CW01,C3,na,1/4/2019,80,PLAYFAIR ROAD,#02-05,KAPO FACTORY BUILDING,367998,64876283
KIM SENG HENG ENGINEERING CONSTRUCTION (PTE) LTD,197903381K,CW01,A1,na,1/10/2017,36,SENOKO ROAD,na,na,758108,67582266
KIM SENG HENG ENGINEERING CONSTRUCTION (PTE) LTD,197903381K,CW02,A2,na,1/10/2017,36,SENOKO ROAD,na,na,758108,67582266
KIM SENG HENG ENGINEERING CONSTRUCTION (PTE) LTD,197903381K,SY10,L2,na,1/10/2017,36,SENOKO ROAD,na,na,758108,67582266
KIM SENG LEE CONSTRUCTION PTE LTD,201505140H,CR01,Single Grade,na,1/7/2018,22,LORONG 21A GEYLANG,#08-02,PROSPER INDUSTRIAL BUILDING,388431,67453198
KIM TECHNOLOGY & SYSTEMS ENGINEERING PTE LTD,198804736W,CW02,C2,na,1/2/2017,2,SERANGOON NORTH AVENUE 5,#08-01,na,554911,62891624
KIM TECHNOLOGY & SYSTEMS ENGINEERING PTE LTD,198804736W,ME11,L3,na,1/2/2017,2,SERANGOON NORTH AVENUE 5,#08-01,na,554911,62891624
KIM TECHNOLOGY & SYSTEMS ENGINEERING PTE LTD,198804736W,ME12,L5,na,1/2/2017,2,SERANGOON NORTH AVENUE 5,#08-01,na,554911,62891624
KIM THENG GENERAL CONTRACTOR,52467300D,CR01,Single Grade,na,1/11/2018,120,MARSILING RISE,#09-64,na,730120,62973124
KIM TIAM BUILDING CONTRACTOR PTE LTD,199700300M,CW01,C3,na,1/6/2019,212,Hougang Street 21,#04-341,na,530212,62883556
KIM TIAM BUILDING CONTRACTOR PTE LTD,199700300M,CW02,C3,na,1/6/2019,212,Hougang Street 21,#04-341,na,530212,62883556
KIM TIAM BUILDING CONTRACTOR PTE LTD,199700300M,CR06,L5,na,1/6/2019,212,Hougang Street 21,#04-341,na,530212,62883556
KIM TIONG HUAT CONTRACTOR PTE LTD,198803260C,CW01,C3,na,1/12/2017,41,PASIR RIS AVENUE,na,na,519708,67840520
KIM TIONG HUAT CONTRACTOR PTE LTD,198803260C,CW02,C1,na,1/12/2017,41,PASIR RIS AVENUE,na,na,519708,67840520
KIM TIONG HUAT CONTRACTOR PTE LTD,198803260C,CR03,Single Grade,na,1/12/2017,41,PASIR RIS AVENUE,na,na,519708,67840520
KIM TIONG HUAT CONTRACTOR PTE LTD,198803260C,CR01,Single Grade,na,1/12/2017,41,PASIR RIS AVENUE,na,na,519708,67840520
KIM YEW ELECTRICAL & SANITARY PTE LTD,199606507M,CW01,C1,na,1/11/2017,134,TAGORE LANE,na,SINDO INDUSTRIAL ESTATE,787557,64664211
KIM YEW ELECTRICAL & SANITARY PTE LTD,199606507M,CW02,C3,na,1/11/2017,134,TAGORE LANE,na,SINDO INDUSTRIAL ESTATE,787557,64664211
KIM YEW ELECTRICAL & SANITARY PTE LTD,199606507M,CR06,L1,na,1/11/2017,134,TAGORE LANE,na,SINDO INDUSTRIAL ESTATE,787557,64664211
KIM YEW ELECTRICAL & SANITARY PTE LTD,199606507M,ME01,L6,na,1/11/2017,134,TAGORE LANE,na,SINDO INDUSTRIAL ESTATE,787557,64664211
